sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,voted_for,voted_against
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:27,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:27,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:28,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:28,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:29,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:29,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:30,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:32,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:32,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:33,0,1
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",121,הסתייגות,24/11/15,00:55,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:34,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:57,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:56,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:56,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:55,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:54,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:58,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:54,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:53,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:52,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:52,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:51,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:51,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:50,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:49,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:48,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:48,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:47,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:46,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:45,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:44,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:43,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:43,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:42,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:41,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,16:36,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:36,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:35,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,16:34,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:13,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:13,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:14,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:15,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:15,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:16,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:17,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:31,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:32,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:33,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:34,0,1
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",121,הסתייגות,24/11/15,00:43,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:34,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:35,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:36,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:37,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:38,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:38,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:39,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:40,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:40,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:41,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:41,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:42,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:42,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:43,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:44,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:45,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:45,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:46,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:47,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:47,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:48,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:48,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:49,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:50,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:51,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:52,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:53,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:54,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:54,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:55,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:56,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:57,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:58,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,17:58,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,17:59,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:00,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:00,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:01,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:01,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:02,0,1
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",121,הסתייגות,24/11/15,00:43,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:03,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:04,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:04,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:05,1,0
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",104,קריאה שנייה,24/11/15,00:44,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:05,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:06,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:07,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:08,1,0
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",121,הסתייגות,24/11/15,00:44,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:09,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:09,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:10,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:11,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:12,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:13,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:13,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:14,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:15,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:16,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:16,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:17,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:17,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:18,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:19,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:19,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:20,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:21,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:21,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:22,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:22,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:23,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:23,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:24,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:25,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:25,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:26,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:26,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:28,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:28,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:29,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:29,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:30,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:30,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:32,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:32,0,1
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",121,הסתייגות,24/11/15,00:46,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:33,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:33,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:34,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:35,0,1
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",121,הסתייגות,24/11/15,00:47,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:36,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:36,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:37,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:38,0,1
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",121,הסתייגות,24/11/15,00:47,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:38,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:39,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:40,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:40,0,1
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",104,קריאה שנייה,24/11/15,00:48,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:41,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:41,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:42,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:42,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:43,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:44,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:44,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:45,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:46,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:47,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:47,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:48,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:49,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:50,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:50,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:51,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:52,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:53,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:54,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:54,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:55,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:55,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:56,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:56,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:57,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:58,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,18:58,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,18:59,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,19:43,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,19:54,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,19:55,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,19:55,0,1
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",121,הסתייגות,24/11/15,00:48,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,19:56,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,19:57,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,19:58,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,19:58,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,19:59,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:00,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,20:00,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:01,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:01,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,20:02,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:03,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:04,0,1
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",104,קריאה שנייה,24/11/15,00:49,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,20:04,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:05,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:06,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,20:07,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:08,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:08,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,20:09,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:09,0,1
"חוק שירות ביטחון (תיקון מס` 21), התשע""ו-2015 ",121,הסתייגות,24/11/15,00:49,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:10,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,20:11,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:36,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,20:36,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:37,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:38,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:38,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",104,קריאה שנייה,18/11/15,20:39,1,0
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:39,0,1
"הצעת חוק התקציב לשנות התקציב 2015 ו-2016, התשע""ו-2015",121,הסתייגות,18/11/15,20:40,0,1
