"DocumentAgendaID","AgendaID","GroupTypeID","GroupTypeDesc","ApplicationID","ApplicationDesc","FilePath","LastUpdatedDate"
167648,405214,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165957..doc,2011-01-18 08:00:39
167649,405215,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165958..doc,2011-01-18 08:00:55
167650,405216,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165959..doc,2011-01-18 08:00:51
167655,405211,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165964..doc,2011-01-18 09:00:20
167658,405219,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165967..doc,2011-01-18 09:00:23
167667,405221,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165976..doc,2011-01-18 09:02:07
167669,405223,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165978..doc,2011-01-18 09:02:02
167674,405235,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165983..doc,2011-01-18 09:00:58
167676,405236,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165985..doc,2011-01-18 09:00:54
167679,405239,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165988..doc,2011-01-18 09:00:46
167681,405240,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165990..doc,2011-01-18 09:01:20
167684,405244,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165993..doc,2011-01-18 09:01:08
167689,405228,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_165998..doc,2011-01-18 09:00:34
167691,405227,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166000..doc,2011-01-18 09:00:32
167696,405245,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166005..doc,2011-01-18 09:01:03
167698,405242,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166007..doc,2011-01-18 09:01:11
167699,405241,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166008..doc,2011-01-18 09:01:16
167701,405248,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166010..doc,2011-01-18 09:01:42
167717,405252,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166026..doc,2011-02-03 10:00:17
167744,405280,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166053..doc,2011-01-20 10:00:29
167749,405289,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166058..doc,2011-01-18 20:00:25
167752,405311,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166061..doc,2011-01-19 18:00:20
167753,405312,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166062..doc,2011-01-19 18:00:22
167813,405382,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166122..doc,2011-01-24 11:00:19
167827,405456,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166136..doc,2011-01-24 08:00:37
167829,405457,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166138..doc,2011-01-24 11:00:22
167831,405459,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166140..doc,2011-01-25 09:00:20
167872,405573,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166181..doc,2011-01-24 11:04:58
167883,405601,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166192..doc,2011-01-25 09:00:27
167885,405600,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166194..doc,2011-01-24 11:01:02
167887,405599,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166196..doc,2011-01-24 11:00:37
167889,405598,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166198..doc,2011-01-24 11:04:49
167890,405592,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166199..doc,2011-01-24 11:00:35
167892,405586,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166201..doc,2011-01-24 11:00:33
167894,405579,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166203..doc,2011-01-25 09:00:25
167900,405602,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166209..doc,2011-01-24 11:00:54
167936,405629,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166245..doc,2011-01-25 10:00:17
167937,405649,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166246..doc,2011-01-25 10:00:20
167940,405670,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166249..doc,2011-01-25 10:00:23
167942,405671,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166251..doc,2011-01-25 10:00:26
167948,405674,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166257..doc,2011-01-25 10:02:17
167951,405676,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166260..doc,2011-01-25 10:02:15
167953,405679,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166262..doc,2011-01-25 10:02:09
167955,405685,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166264..doc,2011-01-25 10:02:06
167957,405686,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166266..doc,2011-01-25 10:00:34
167959,405687,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166268..doc,2011-01-25 09:00:40
167961,405690,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166270..doc,2011-01-25 10:02:01
167963,405696,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166272..doc,2011-01-25 10:01:02
167965,405697,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166274..doc,2011-01-25 10:00:59
167968,405678,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166277..doc,2011-01-25 10:00:29
167970,405677,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166279..doc,2011-01-25 10:02:11
167972,405688,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166281..doc,2011-01-25 10:02:03
167976,405694,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166285..doc,2011-01-25 10:01:07
167978,405693,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166287..doc,2011-01-25 10:00:40
167980,405689,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166289..doc,2011-01-25 10:00:37
167982,405709,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166291..doc,2011-01-25 10:00:43
167984,405708,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166293..doc,2011-01-25 09:02:23
167987,405705,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166296..doc,2011-01-25 10:00:52
167989,405704,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166298..doc,2011-01-25 09:01:24
167991,405703,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166300..doc,2011-01-25 09:01:29
167993,405702,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166302..doc,2011-01-25 09:01:33
167995,405698,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166304..doc,2011-01-25 10:00:56
167997,405695,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166306..doc,2011-01-25 10:01:05
168002,405706,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166311..doc,2011-01-25 10:00:46
168003,405713,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166312..doc,2011-01-25 10:01:30
168007,405718,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166316..doc,2011-01-25 10:01:58
168009,405716,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166318..doc,2011-01-26 20:00:17
168011,405721,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166320..doc,2011-01-26 20:00:20
168012,405712,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166321..doc,2011-01-25 10:01:35
168017,405723,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166326..doc,2011-01-25 11:00:19
168040,405741,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166349..doc,2011-01-25 12:00:22
168077,405810,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166386..doc,2011-01-26 20:00:24
168079,405811,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166388..doc,2011-01-26 20:00:22
168081,405814,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166390..doc,2011-01-28 09:00:33
168086,405815,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166395..doc,2011-01-28 09:00:36
168092,405823,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166401..doc,2011-02-08 09:00:19
168093,405831,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166402..doc,2011-01-31 11:00:26
168110,405839,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166419..doc,2011-01-26 14:01:13
168114,405841,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166423..doc,2011-01-26 14:01:07
168123,405866,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166432..doc,2011-01-31 11:00:29
168154,405901,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166463..doc,2011-02-01 11:00:16
168163,405922,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166472..doc,2011-01-31 11:00:36
168169,405934,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166478..doc,2011-01-31 11:00:39
168181,405954,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166490..doc,2011-01-31 11:00:42
168196,405972,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166505..doc,2011-01-31 11:00:45
168197,405971,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166506..doc,2011-02-03 15:00:17
168201,405973,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166510..doc,2011-02-01 09:00:31
168242,406031,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166551..doc,2011-01-31 11:01:12
168255,406079,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166564..doc,2011-02-01 09:03:13
168259,406081,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166568..doc,2011-01-31 11:01:04
168261,406083,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166570..doc,2011-02-01 09:03:10
168268,406082,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166577..doc,2011-02-01 09:00:34
168275,406087,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166584..doc,2011-01-31 12:00:49
168277,406086,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166586..doc,2011-01-31 12:00:46
168303,406102,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166612..doc,2011-02-01 09:03:07
168311,406106,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166620..doc,2011-02-01 09:00:41
168327,406108,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166636..doc,2011-02-01 13:00:19
168328,406109,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166637..doc,2011-02-01 09:00:45
168330,406114,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166639..doc,2011-02-01 09:03:02
168333,406115,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166642..doc,2011-02-01 09:00:47
168336,406129,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166645..doc,2011-02-03 10:00:18
168338,406152,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166647..doc,2011-02-01 09:01:08
168343,406153,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166652..doc,2011-02-01 09:01:04
168354,406164,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166663..doc,2011-02-01 09:01:38
168355,406168,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166664..doc,2011-02-01 09:01:28
168359,406159,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166668..doc,2011-02-01 09:00:56
168361,406156,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166670..doc,2011-02-01 09:01:00
168365,406173,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166674..doc,2011-02-01 09:01:20
168367,406172,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166676..doc,2011-02-01 09:01:23
168372,406177,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166681..doc,2011-02-03 10:00:22
168376,406175,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166685..doc,2011-02-01 09:02:59
168378,406174,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166687..doc,2011-02-01 09:01:17
168381,406166,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166690..doc,2011-02-01 09:01:35
168383,406163,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166692..doc,2011-02-01 09:01:40
168386,406182,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166695..doc,2011-02-01 09:02:06
168388,406183,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166697..doc,2011-02-01 09:02:00
168390,406184,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166699..doc,2011-02-01 09:01:54
168399,406180,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166708..doc,2011-02-01 09:02:42
168402,406179,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166711..doc,2011-02-01 09:02:49
168406,406185,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166715..doc,2011-02-01 11:00:26
168420,406205,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166729..doc,2011-02-01 11:00:28
168446,406224,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166755..doc,2011-02-02 18:00:26
168448,406223,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166757..doc,2011-02-02 18:01:04
168459,406240,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166768..doc,2011-02-07 08:00:19
168465,406263,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166774..doc,2011-02-07 09:00:17
168502,406289,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166811..doc,2011-02-09 12:00:21
168538,406371,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166847..doc,2011-03-03 12:00:12
168539,406372,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166848..doc,2011-02-07 09:00:23
168548,406398,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166857..doc,2011-02-03 15:00:24
168555,406404,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166864..doc,2011-02-08 09:00:23
168559,406410,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166868..doc,2011-02-08 08:00:31
168578,406449,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166887..doc,2011-02-08 08:04:02
168580,406469,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166889..doc,2011-02-08 08:00:34
168582,406491,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166891..doc,2011-02-07 11:00:31
168583,406492,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166892..doc,2011-02-07 09:00:59
168588,406493,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166897..doc,2011-02-07 11:04:45
168593,406516,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166902..doc,2011-02-07 11:04:40
168594,406521,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166903..doc,2011-02-08 08:03:59
168597,406528,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166906..doc,2011-02-08 08:00:37
168626,406538,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166935..doc,2011-02-08 08:03:54
168636,406549,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166945..doc,2011-02-08 08:03:51
168638,406550,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166947..doc,2011-02-08 08:01:12
168640,406552,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166949..doc,2011-02-08 08:01:05
168644,406556,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166953..doc,2011-02-10 09:00:31
168647,406560,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166956..doc,2011-02-08 09:00:36
168649,406559,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166958..doc,2011-02-08 09:02:55
168651,406557,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166960..doc,2011-02-08 09:00:27
168655,406553,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166964..doc,2011-02-08 09:00:33
168657,406561,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166966..doc,2011-02-08 09:02:52
168659,406565,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166968..doc,2011-02-08 09:01:15
168662,406562,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166971..doc,2011-02-08 09:02:49
168669,406569,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166978..doc,2011-02-08 09:01:01
168671,406566,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166980..doc,2011-02-08 09:01:09
168675,406572,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166984..doc,2011-02-08 09:02:04
168682,406579,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166991..doc,2011-02-08 09:01:37
168683,406580,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166992..doc,2011-02-08 09:01:30
168687,406577,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_166996..doc,2011-02-08 09:01:45
168692,406582,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167001..doc,2011-02-08 10:00:29
168708,406587,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167017..doc,2011-02-08 10:00:35
168718,406588,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167027..doc,2011-02-08 10:00:38
168723,406583,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167032..doc,2011-02-08 10:01:05
168741,406619,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167050..doc,2011-02-08 13:00:29
168744,406631,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167053..doc,2011-02-09 08:00:36
168805,406753,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167114..doc,2011-02-09 18:00:28
168807,406752,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167116..doc,2011-02-09 18:00:26
168809,406751,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167118..doc,2011-02-09 18:00:30
168811,406750,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167120..doc,2011-02-09 18:00:32
168817,406782,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167126..doc,2011-02-14 09:00:27
168832,406809,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167141..doc,2011-02-21 11:00:19
168834,406807,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167143..doc,2011-02-16 09:00:11
168840,406823,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167149..doc,2011-02-15 07:00:34
168856,406848,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167165..doc,2011-02-14 09:02:41
168880,406869,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167189..doc,2011-02-14 09:00:32
168892,406877,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167201..doc,2011-02-16 09:00:13
168923,406911,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167232..doc,2011-02-16 07:00:27
168928,407001,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167237..doc,2011-02-17 11:00:14
168930,407006,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167239..doc,2011-02-15 07:00:51
168937,406994,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167246..doc,2011-02-15 07:00:45
168939,407003,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167248..doc,2011-02-15 07:04:28
168946,407021,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167255..doc,2011-02-15 07:01:20
168950,407019,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167259..doc,2011-02-15 07:00:54
168961,407032,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167270..doc,2011-02-15 07:01:13
168971,407044,16,נוסח הצעה לסדר היום,1,DOC,https://fs.knesset.gov.il\18\agendasuggestion\18_as_167280..doc,2011-02-15 07:01:10
