"PlenumSessionID","Number","KnessetNum","Name","StartDate","FinishDate","IsSpecialMeeting","LastUpdatedDate"
436217,346,7,ישיבת מליאה בתאריך 25/10/1972 בשעה 11:01,1972-10-25 11:01:00,1972-10-25 16:35:00,0,2021-02-17 09:52:45
436218,347,7,ישיבת מליאה בתאריך 30/10/1972 בשעה 16:00,1972-10-30 16:00:00,1972-10-30 19:15:00,0,2021-02-17 11:57:11
436219,351,7,ישיבת מליאה בתאריך 07/11/1972 בשעה 15:00,1972-11-07 15:00:00,1972-11-07 17:07:00,0,2021-02-18 09:26:22
436220,357,7,ישיבת מליאה בתאריך 21/11/1972 בשעה 16:01,1972-11-21 16:01:00,1972-11-21 20:52:00,0,2021-02-22 10:49:33
436221,358,7,ישיבת מליאה בתאריך 22/11/1972 בשעה 11:02,1972-11-22 11:02:00,1972-11-22 13:41:00,0,2021-02-22 11:26:22
436222,359,7,ישיבת מליאה בתאריך 27/11/1972 בשעה 16:03,1972-11-27 16:03:00,1972-11-27 19:57:00,0,2021-02-22 14:09:10
436223,364,7,ישיבת מליאה בתאריך 11/12/1972 בשעה 16:00,1972-12-11 16:00:00,1972-12-11 20:53:00,0,2021-02-23 11:20:59
436224,365,7,ישיבת מליאה בתאריך 12/12/1972 בשעה 16:00,1972-12-12 16:00:00,1972-12-12 19:40:00,0,2021-02-23 12:25:10
436225,369,7,ישיבת מליאה בתאריך 20/12/1972 בשעה 11:01,1972-12-20 11:01:00,1972-12-20 13:56:00,0,2021-02-25 12:12:39
436226,371,7,ישיבת מליאה בתאריך 26/12/1972 בשעה 16:03,1972-12-26 16:03:00,1972-12-26 20:25:00,0,2021-03-01 10:27:39
436227,372,7,ישיבת מליאה בתאריך 27/12/1972 בשעה 11:02,1972-12-27 11:02:00,1972-12-27 13:46:00,0,2021-03-01 10:33:45
436228,373,7,ישיבת מליאה בתאריך 01/01/1973 בשעה 16:00,1973-01-01 16:00:00,1973-01-02 04:58:00,0,2021-03-01 11:04:51
436229,375,7,ישיבת מליאה בתאריך 03/01/1973 בשעה 11:02,1973-01-03 11:02:00,1900-01-01 00:00:00,0,2021-03-01 13:04:03
436230,376,7,ישיבת מליאה בתאריך 08/01/1973 בשעה 16:00,1973-01-08 16:00:00,1973-01-08 18:11:00,0,2021-03-01 14:23:58
436231,377,7,ישיבת מליאה בתאריך 09/01/1973 בשעה 16:00,1973-01-09 16:00:00,1973-01-09 19:47:00,0,2021-03-02 07:48:19
436232,378,7,ישיבת מליאה בתאריך 10/01/1973 בשעה 11:00,1973-01-10 11:00:00,1973-01-10 13:14:00,0,2021-03-02 08:12:21
436233,380,7,ישיבת מליאה בתאריך 16/01/1973 בשעה 16:00,1973-01-16 16:00:00,1973-01-16 20:00:00,0,2021-03-02 09:53:00
436234,384,7,ישיבת מליאה בתאריך 24/01/1973 בשעה 10:04,1973-01-24 10:04:00,1973-01-24 17:11:00,0,2021-03-02 11:18:01
436235,386,7,ישיבת מליאה בתאריך 30/01/1973 בשעה: 00:00:00,1973-01-30 00:00:00,,,2014-08-17 15:12:51
436236,387,7,ישיבת מליאה בתאריך 31/01/1973 בשעה: 00:00:00,1973-01-31 00:00:00,,,2014-08-17 15:12:53
436237,390,7,ישיבת מליאה בתאריך 07/02/1973 בשעה: 00:00:00,1973-02-07 00:00:00,,,2014-08-17 15:12:53
436238,392,7,ישיבת מליאה בתאריך 13/02/1973 בשעה: 00:00:00,1973-02-13 00:00:00,,,2014-08-17 15:12:51
436239,393,7,ישיבת מליאה בתאריך 14/02/1973 בשעה: 00:00:00,1973-02-14 00:00:00,,,2014-08-17 15:12:53
436240,395,7,ישיבת מליאה בתאריך 20/02/1973 בשעה: 00:00:00,1973-02-20 00:00:00,,,2014-08-17 15:12:53
436241,398,7,ישיבת מליאה בתאריך 27/02/1973 בשעה: 00:00:00,1973-02-27 00:00:00,,,2014-08-17 15:12:53
436242,399,7,ישיבת מליאה בתאריך 28/02/1973 בשעה: 00:00:00,1973-02-28 00:00:00,,,2014-08-17 15:12:51
436243,402,7,ישיבת מליאה בתאריך 07/03/1973 בשעה: 00:00:00,1973-03-07 00:00:00,,,2014-08-17 15:12:51
436245,403,7,ישיבת מליאה בתאריך 12/03/1973 בשעה: 00:00:00,1973-03-12 00:00:00,,,2014-08-17 15:12:51
436246,404,7,ישיבת מליאה בתאריך 13/03/1973 בשעה: 00:00:00,1973-03-13 00:00:00,,,2014-08-17 15:12:53
436247,405,7,ישיבת מליאה בתאריך 14/03/1973 בשעה: 00:00:00,1973-03-14 00:00:00,,,2014-08-17 15:12:53
436248,407,7,ישיבת מליאה בתאריך 21/03/1973 בשעה: 00:00:00,1973-03-21 00:00:00,,,2014-08-17 15:12:53
436249,408,7,ישיבת מליאה בתאריך 22/03/1973 בשעה: 00:00:00,1973-03-22 00:00:00,,,2014-08-17 15:12:51
436250,411,7,ישיבת מליאה בתאריך 28/03/1973 בשעה: 00:00:00,1973-03-28 00:00:00,,,2014-08-17 15:12:53
436251,419,7,ישיבת מליאה בתאריך 11/04/1973 בשעה: 00:00:00,1973-04-11 00:00:00,,,2014-08-17 15:12:53
436252,424,7,ישיבת מליאה בתאריך 16/05/1973 בשעה: 00:00:00,1973-05-16 00:00:00,,,2014-08-17 15:12:53
436253,425,7,ישיבת מליאה בתאריך 21/05/1973 בשעה: 00:00:00,1973-05-21 00:00:00,,,2014-08-17 15:12:51
436254,430,7,ישיבת מליאה בתאריך 29/05/1973 בשעה: 00:00:00,1973-05-29 00:00:00,,,2014-08-17 15:12:53
436255,431,7,ישיבת מליאה בתאריך 30/05/1973 בשעה: 00:00:00,1973-05-30 00:00:00,,,2014-08-17 15:12:53
436256,432,7,ישיבת מליאה בתאריך 04/06/1973 בשעה: 00:00:00,1973-06-04 00:00:00,,,2014-08-17 15:12:53
436257,433,7,ישיבת מליאה בתאריך 07/06/1973 בשעה: 00:00:00,1973-06-07 00:00:00,,,2014-08-17 15:12:53
436258,438,7,ישיבת מליאה בתאריך 19/06/1973 בשעה: 00:00:00,1973-06-19 00:00:00,,,2014-08-17 15:12:51
436259,439,7,ישיבת מליאה בתאריך 20/06/1973 בשעה: 00:00:00,1973-06-20 00:00:00,,,2014-08-17 15:12:51
436260,441,7,ישיבת מליאה בתאריך 26/06/1973 בשעה: 00:00:00,1973-06-26 00:00:00,,,2014-08-17 15:12:53
436261,442,7,ישיבת מליאה בתאריך 27/06/1973 בשעה: 00:00:00,1973-06-27 00:00:00,,,2014-08-17 15:12:51
436262,443,7,ישיבת מליאה בתאריך 02/07/1973 בשעה: 00:00:00,1973-07-02 00:00:00,,,2014-08-17 15:12:53
436263,444,7,ישיבת מליאה בתאריך 03/07/1973 בשעה: 00:00:00,1973-07-03 00:00:00,,,2014-08-17 15:12:51
436264,445,7,ישיבת מליאה בתאריך 04/07/1973 בשעה: 00:00:00,1973-07-04 00:00:00,,,2014-08-17 15:12:51
436265,452,7,ישיבת מליאה בתאריך 17/07/1973 בשעה: 00:00:00,1973-07-17 00:00:00,,,2014-08-17 15:12:51
436266,454,7,ישיבת מליאה בתאריך 19/07/1973 בשעה 11:01,1973-07-19 11:01:00,1973-07-19 15:35:00,,2019-12-16 13:53:22
436267,455,7,ישיבת מליאה בתאריך 23/07/1973 בשעה 16:03,1973-07-23 16:03:00,1973-07-23 22:45:00,,2019-12-16 13:56:53
436268,456,7,ישיבת מליאה בתאריך 24/07/1973 בשעה: 00:00:00,1973-07-24 00:00:00,,,2014-08-17 15:12:53
436270,458,7,ישיבת מליאה בתאריך 17/09/1973 בשעה: 00:00:00,1973-09-17 00:00:00,,,2014-08-17 15:12:51
436271,461,7,ישיבת מליאה בתאריך 16/10/1973 בשעה: 00:00:00,1973-10-16 00:00:00,,,2014-08-17 15:12:53
436272,463,7,ישיבת מליאה בתאריך 24/10/1973 בשעה: 00:00:00,1973-10-24 00:00:00,,,2014-08-17 15:12:53
436273,464,7,ישיבת מליאה בתאריך 25/10/1973 בשעה 10:00,1973-10-25 10:00:00,1973-10-25 16:58:00,0,2021-02-11 09:04:01
436274,467,7,ישיבת מליאה בתאריך 14/11/1973 בשעה: 00:00:00,1973-11-14 00:00:00,,,2014-08-17 15:12:53
436276,474,7,ישיבת מליאה בתאריך 04/12/1973 בשעה: 00:00:00,1973-12-04 00:00:00,,,2014-08-17 15:12:51
436278,13,8,ישיבת מליאה בתאריך 19/02/1974 בשעה 16:03,1974-02-19 16:03:00,1974-02-19 19:44:00,,2020-09-21 13:45:18
436279,15,8,ישיבת מליאה בתאריך 25/02/1974 בשעה: 00:00:00,1974-02-25 00:00:00,,,2014-08-17 15:12:51
436280,16,8,ישיבת מליאה בתאריך 26/02/1974 בשעה: 00:00:00,1974-02-26 00:00:00,,,2014-08-17 15:12:53
436281,18,8,ישיבת מליאה בתאריך 04/03/1974 בשעה: 00:00:00,1974-03-04 00:00:00,,,2014-08-17 15:12:51
436282,19,8,ישיבת מליאה בתאריך 05/03/1974 בשעה: 00:00:00,1974-03-05 00:00:00,,,2014-08-17 15:12:53
436283,22,8,ישיבת מליאה בתאריך 11/03/1974 בשעה: 00:00:00,1974-03-11 00:00:00,,,2014-08-17 15:12:53
436284,23,8,ישיבת מליאה בתאריך 12/03/1974 בשעה: 00:00:00,1974-03-12 00:00:00,,,2014-08-17 15:12:53
436285,26,8,ישיבת מליאה בתאריך 18/03/1974 בשעה 16:02,1974-03-18 16:02:00,1974-03-18 19:21:00,,2019-12-26 09:45:16
436286,31,8,ישיבת מליאה בתאריך 26/03/1974 בשעה: 00:00:00,1974-03-26 00:00:00,,,2014-08-17 15:12:51
436287,33,8,ישיבת מליאה בתאריך 01/04/1974 בשעה: 00:00:00,1974-04-01 00:00:00,,,2014-08-17 15:12:51
436288,34,8,ישיבת מליאה בתאריך 02/04/1974 בשעה: 00:00:00,1974-04-02 00:00:00,,,2014-08-17 15:12:53
436289,35,8,ישיבת מליאה בתאריך 03/04/1974 בשעה: 00:00:00,1974-04-03 00:00:00,,,2014-08-17 15:12:53
436290,44,8,ישיבת מליאה בתאריך 13/05/1974 בשעה: 00:00:00,1974-05-13 00:00:00,,,2014-08-17 15:12:53
436291,46,8,ישיבת מליאה בתאריך 15/05/1974 בשעה: 00:00:00,1974-05-15 00:00:00,,,2014-08-17 15:12:53
436292,56,8,ישיבת מליאה בתאריך 10/06/1974 בשעה: 00:00:00,1974-06-10 00:00:00,,,2014-08-17 15:12:53
436293,58,8,ישיבת מליאה בתאריך 12/06/1974 בשעה: 00:00:00,1974-06-12 00:00:00,,,2014-08-17 15:12:51
436294,61,8,ישיבת מליאה בתאריך 19/06/1974 בשעה: 00:00:00,1974-06-19 00:00:00,,,2014-08-17 15:12:51
436295,64,8,ישיבת מליאה בתאריך 26/06/1974 בשעה: 00:00:00,1974-06-26 00:00:00,,,2014-08-17 15:12:53
436296,65,8,ישיבת מליאה בתאריך 01/07/1974 בשעה: 00:00:00,1974-07-01 00:00:00,,,2014-08-17 15:12:51
436297,66,8,ישיבת מליאה בתאריך 02/07/1974 בשעה: 00:00:00,1974-07-02 00:00:00,,,2014-08-17 15:12:53
436298,68,8,ישיבת מליאה בתאריך 08/07/1974 בשעה: 00:00:00,1974-07-08 00:00:00,,,2014-08-17 15:12:51
436299,71,8,ישיבת מליאה בתאריך 11/07/1974 בשעה: 00:00:00,1974-07-11 00:00:00,,,2014-08-17 15:12:53
436300,73,8,ישיבת מליאה בתאריך 16/07/1974 בשעה: 00:00:00,1974-07-16 00:00:00,,,2014-08-17 15:12:51
436301,74,8,ישיבת מליאה בתאריך 17/07/1974 בשעה: 00:00:00,1974-07-17 00:00:00,,,2014-08-17 15:12:53
436303,75,8,ישיבת מליאה בתאריך 22/07/1974 בשעה: 00:00:00,1974-07-22 00:00:00,,,2014-08-17 15:12:53
436304,77,8,ישיבת מליאה בתאריך 24/07/1974 בשעה: 00:00:00,1974-07-24 00:00:00,,,2014-08-17 15:12:53
436305,81,8,ישיבת מליאה בתאריך 31/07/1974 בשעה: 00:00:00,1974-07-31 00:00:00,,,2014-08-17 15:12:51
436306,85,8,ישיבת מליאה בתאריך 12/08/1974 בשעה: 00:00:00,1974-08-12 00:00:00,,,2014-08-17 15:12:53
436307,86,8,ישיבת מליאה בתאריך 13/08/1974 בשעה: 00:00:00,1974-08-13 00:00:00,,,2014-08-17 15:12:51
436308,88,8,ישיבת מליאה בתאריך 15/08/1974 בשעה: 00:00:00,1974-08-15 00:00:00,,,2014-08-17 15:12:51
436310,96,8,ישיבת מליאה בתאריך 22/10/1974 בשעה: 00:00:00,1974-10-22 00:00:00,,,2014-08-17 15:12:53
436311,98,8,ישיבת מליאה בתאריך 28/10/1974 בשעה: 00:00:00,1974-10-28 00:00:00,,,2014-08-17 15:12:53
436312,99,8,ישיבת מליאה בתאריך 29/10/1974 בשעה: 00:00:00,1974-10-29 00:00:00,,,2014-08-17 15:12:53
436313,107,8,ישיבת מליאה בתאריך 13/11/1974 בשעה: 00:00:00,1974-11-13 00:00:00,,,2014-08-17 15:12:53
436314,108,8,ישיבת מליאה בתאריך 18/11/1974 בשעה: 00:00:00,1974-11-18 00:00:00,,,2014-08-17 15:12:53
436315,110,8,ישיבת מליאה בתאריך 20/11/1974 בשעה: 00:00:00,1974-11-20 00:00:00,,,2014-08-17 15:12:51
436316,112,8,ישיבת מליאה בתאריך 26/11/1974 בשעה: 00:00:00,1974-11-26 00:00:00,,,2014-08-17 15:12:51
436317,114,8,ישיבת מליאה בתאריך 02/12/1974 בשעה: 00:00:00,1974-12-02 00:00:00,,,2014-08-17 15:12:53
436318,116,8,ישיבת מליאה בתאריך 04/12/1974 בשעה: 00:00:00,1974-12-04 00:00:00,,,2014-08-17 15:12:53
436319,117,8,ישיבת מליאה בתאריך 09/12/1974 בשעה: 00:00:00,1974-12-09 00:00:00,,,2014-08-17 15:12:51
436320,118,8,ישיבת מליאה בתאריך 10/12/1974 בשעה: 00:00:00,1974-12-10 00:00:00,,,2014-08-17 15:12:53
436321,120,8,ישיבת מליאה בתאריך 16/12/1974 בשעה: 00:00:00,1974-12-16 00:00:00,,,2014-08-17 15:12:51
436322,121,8,ישיבת מליאה בתאריך 17/12/1974 בשעה: 00:00:00,1974-12-17 00:00:00,,,2014-08-17 15:12:51
436323,124,8,ישיבת מליאה בתאריך 24/12/1974 בשעה: 00:00:00,1974-12-24 00:00:00,,,2014-08-17 15:12:53
436324,132,8,ישיבת מליאה בתאריך 13/01/1975 בשעה: 00:00:00,1975-01-13 00:00:00,,,2014-08-17 15:12:51
436325,133,8,ישיבת מליאה בתאריך 14/01/1975 בשעה: 00:00:00,1975-01-14 00:00:00,,,2014-08-17 15:12:53
436326,134,8,ישיבת מליאה בתאריך 15/01/1975 בשעה: 00:00:00,1975-01-15 00:00:00,,,2014-08-17 15:12:53
436327,135,8,ישיבת מליאה בתאריך 20/01/1975 בשעה: 00:00:00,1975-01-20 00:00:00,,,2014-08-17 15:12:51
436328,136,8,ישיבת מליאה בתאריך 21/01/1975 בשעה: 00:00:00,1975-01-21 00:00:00,,,2014-08-17 15:12:51
436329,138,8,ישיבת מליאה בתאריך 27/01/1975 בשעה: 00:00:00,1975-01-27 00:00:00,,,2014-08-17 15:12:53
436331,148,8,ישיבת מליאה בתאריך 17/02/1975 בשעה: 00:00:00,1975-02-17 00:00:00,,,2014-08-17 15:12:53
436332,149,8,ישיבת מליאה בתאריך 18/02/1975 בשעה: 00:00:00,1975-02-18 00:00:00,,,2014-08-17 15:12:53
436333,150,8,ישיבת מליאה בתאריך 19/02/1975 בשעה: 00:00:00,1975-02-19 00:00:00,,,2014-08-17 15:12:51
436334,151,8,ישיבת מליאה בתאריך 24/02/1975 בשעה: 00:00:00,1975-02-24 00:00:00,,,2014-08-17 15:12:51
436335,154,8,ישיבת מליאה בתאריך 04/03/1975 בשעה: 00:00:00,1975-03-04 00:00:00,,,2014-08-17 15:12:53
436336,167,8,ישיבת מליאה בתאריך 30/04/1975 בשעה: 00:00:00,1975-04-30 00:00:00,,,2014-08-17 15:12:53
436337,168,8,ישיבת מליאה בתאריך 05/05/1975 בשעה: 00:00:00,1975-05-05 00:00:00,,,2014-08-17 15:12:53
436338,174,8,ישיבת מליאה בתאריך 19/05/1975 בשעה: 00:00:00,1975-05-19 00:00:00,,,2014-08-17 15:12:53
436339,176,8,ישיבת מליאה בתאריך 21/05/1975 בשעה: 00:00:00,1975-05-21 00:00:00,,,2014-08-17 15:12:53
436340,179,8,ישיבת מליאה בתאריך 28/05/1975 בשעה: 00:00:00,1975-05-28 00:00:00,,,2014-08-17 15:12:53
436341,183,8,ישיבת מליאה בתאריך 09/06/1975 בשעה 16:02,1975-06-09 16:02:00,1975-06-09 20:04:00,,2019-12-26 12:31:28
436342,184,8,ישיבת מליאה בתאריך 10/06/1975 בשעה: 00:00:00,1975-06-10 00:00:00,,,2014-08-17 15:12:53
436343,185,8,ישיבת מליאה בתאריך 11/06/1975 בשעה: 00:00:00,1975-06-11 00:00:00,,,2014-08-17 15:12:53
436344,186,8,ישיבת מליאה בתאריך 16/06/1975 בשעה: 00:00:00,1975-06-16 00:00:00,,,2014-08-17 15:12:53
436345,188,8,ישיבת מליאה בתאריך 18/06/1975 בשעה: 00:00:00,1975-06-18 00:00:00,,,2014-08-17 15:12:51
436346,191,8,ישיבת מליאה בתאריך 25/06/1975 בשעה: 00:00:00,1975-06-25 00:00:00,,,2014-08-17 15:12:51
436347,192,8,ישיבת מליאה בתאריך 30/06/1975 בשעה 00:00,1975-06-30 00:00:00,,,2021-01-13 13:57:13
436348,193,8,ישיבת מליאה בתאריך 01/07/1975 בשעה: 00:00:00,1975-07-01 00:00:00,,,2014-08-17 15:12:53
436349,194,8,ישיבת מליאה בתאריך 02/07/1975 בשעה: 00:00:00,1975-07-02 00:00:00,,,2014-08-17 15:12:51
436350,196,8,ישיבת מליאה בתאריך 08/07/1975 בשעה: 00:00:00,1975-07-08 00:00:00,,,2014-08-17 15:12:53
436351,197,8,ישיבת מליאה בתאריך 09/07/1975 בשעה: 00:00:00,1975-07-09 00:00:00,,,2014-08-17 15:12:53
436352,198,8,ישיבת מליאה בתאריך 10/07/1975 בשעה: 00:00:00,1975-07-10 00:00:00,,,2014-08-17 15:12:53
436353,200,8,ישיבת מליאה בתאריך 15/07/1975 בשעה: 00:00:00,1975-07-15 00:00:00,,,2014-08-17 15:12:53
436354,203,8,ישיבת מליאה בתאריך 22/07/1975 בשעה: 00:00:00,1975-07-22 00:00:00,,,2014-08-17 15:12:53
436355,204,8,ישיבת מליאה בתאריך 23/07/1975 בשעה: 00:00:00,1975-07-23 00:00:00,,,2014-08-17 15:12:53
436356,205,8,ישיבת מליאה בתאריך 28/07/1975 בשעה: 00:00:00,1975-07-28 00:00:00,,,2014-08-17 15:12:53
436357,207,8,ישיבת מליאה בתאריך 30/07/1975 בשעה: 00:00:00,1975-07-30 00:00:00,,,2014-08-17 15:12:51
436359,215,8,ישיבת מליאה בתאריך 21/10/1975 בשעה: 00:00:00,1975-10-21 00:00:00,,,2014-08-17 15:12:51
436360,217,8,ישיבת מליאה בתאריך 27/10/1975 בשעה: 00:00:00,1975-10-27 00:00:00,,,2014-08-17 15:12:53
436361,218,8,ישיבת מליאה בתאריך 28/10/1975 בשעה: 00:00:00,1975-10-28 00:00:00,,,2014-08-17 15:12:53
436362,223,8,ישיבת מליאה בתאריך 10/11/1975 בשעה: 00:00:00,1975-11-10 00:00:00,,,2014-08-17 15:12:51
436363,226,8,ישיבת מליאה בתאריך 17/11/1975 בשעה: 00:00:00,1975-11-17 00:00:00,,,2014-08-17 15:12:53
436364,227,8,ישיבת מליאה בתאריך 18/11/1975 בשעה: 00:00:00,1975-11-18 00:00:00,,,2014-08-17 15:12:53
436365,229,8,ישיבת מליאה בתאריך 24/11/1975 בשעה: 00:00:00,1975-11-24 00:00:00,,,2014-08-17 15:12:51
436366,230,8,ישיבת מליאה בתאריך 25/11/1975 בשעה: 00:00:00,1975-11-25 00:00:00,,,2014-08-17 15:12:53
436367,235,8,ישיבת מליאה בתאריך 08/12/1975 בשעה: 00:00:00,1975-12-08 00:00:00,,,2014-08-17 15:12:53
436368,239,8,ישיבת מליאה בתאריך 16/12/1975 בשעה: 00:00:00,1975-12-16 00:00:00,,,2014-08-17 15:12:53
436369,240,8,ישיבת מליאה בתאריך 17/12/1975 בשעה: 00:00:00,1975-12-17 00:00:00,,,2014-08-17 15:12:51
436370,242,8,ישיבת מליאה בתאריך 23/12/1975 בשעה: 00:00:00,1975-12-23 00:00:00,,,2014-08-17 15:12:53
436371,243,8,ישיבת מליאה בתאריך 24/12/1975 בשעה: 00:00:00,1975-12-24 00:00:00,,,2014-08-17 15:12:53
436372,244,8,ישיבת מליאה בתאריך 29/12/1975 בשעה: 00:00:00,1975-12-29 00:00:00,,,2014-08-17 15:12:53
436373,245,8,ישיבת מליאה בתאריך 30/12/1975 בשעה: 00:00:00,1975-12-30 00:00:00,,,2014-08-17 15:12:53
436374,246,8,ישיבת מליאה בתאריך 31/12/1975 בשעה: 00:00:00,1975-12-31 00:00:00,,,2014-08-17 15:12:51
436375,247,8,ישיבת מליאה בתאריך 05/01/1976 בשעה: 00:00:00,1976-01-05 00:00:00,,,2014-08-17 15:12:53
436376,248,8,ישיבת מליאה בתאריך 06/01/1976 בשעה: 00:00:00,1976-01-06 00:00:00,,,2014-08-17 15:12:51
436377,249,8,ישיבת מליאה בתאריך 07/01/1976 בשעה: 00:00:00,1976-01-07 00:00:00,,,2014-08-17 15:12:53
436378,251,8,ישיבת מליאה בתאריך 13/01/1976 בשעה: 00:00:00,1976-01-13 00:00:00,,,2014-08-17 15:12:53
436379,252,8,ישיבת מליאה בתאריך 14/01/1976 בשעה: 00:00:00,1976-01-14 00:00:00,,,2014-08-17 15:12:53
436380,253,8,ישיבת מליאה בתאריך 19/01/1976 בשעה: 00:00:00,1976-01-19 00:00:00,,,2014-08-17 15:12:53
436381,254,8,ישיבת מליאה בתאריך 20/01/1976 בשעה: 00:00:00,1976-01-20 00:00:00,,,2014-08-17 15:12:51
436382,256,8,ישיבת מליאה בתאריך 26/01/1976 בשעה: 00:00:00,1976-01-26 00:00:00,,,2014-08-17 15:12:53
436383,258,8,ישיבת מליאה בתאריך 28/01/1976 בשעה: 00:00:00,1976-01-28 00:00:00,,,2014-08-17 15:12:51
436385,263,8,ישיבת מליאה בתאריך 10/02/1976 בשעה: 00:00:00,1976-02-10 00:00:00,,,2014-08-17 15:12:53
436386,266,8,ישיבת מליאה בתאריך 17/02/1976 בשעה: 00:00:00,1976-02-17 00:00:00,,,2014-08-17 15:12:53
436387,269,8,ישיבת מליאה בתאריך 24/02/1976 בשעה: 00:00:00,1976-02-24 00:00:00,,,2014-08-17 15:12:53
436388,284,8,ישיבת מליאה בתאריך 31/03/1976 בשעה: 00:00:00,1976-03-31 00:00:00,,,2014-08-17 15:12:51
436390,289,8,ישיבת מליאה בתאריך 10/05/1976 בשעה: 00:00:00,1976-05-10 00:00:00,,,2014-08-17 15:12:53
436391,294,8,ישיבת מליאה בתאריך 19/05/1976 בשעה: 00:00:00,1976-05-19 00:00:00,,,2014-08-17 15:12:51
436392,295,8,ישיבת מליאה בתאריך 24/05/1976 בשעה: 00:00:00,1976-05-24 00:00:00,,,2014-08-17 15:12:53
436393,297,8,ישיבת מליאה בתאריך 26/05/1976 בשעה: 00:00:00,1976-05-26 00:00:00,,,2014-08-17 15:12:51
436394,298,8,ישיבת מליאה בתאריך 31/05/1976 בשעה: 00:00:00,1976-05-31 00:00:00,,,2014-08-17 15:12:53
436395,307,8,ישיבת מליאה בתאריך 21/06/1976 בשעה: 00:00:00,1976-06-21 00:00:00,,,2014-08-17 15:12:53
436396,308,8,ישיבת מליאה בתאריך 22/06/1976 בשעה: 00:00:00,1976-06-22 00:00:00,,,2014-08-17 15:12:51
436397,309,8,ישיבת מליאה בתאריך 23/06/1976 בשעה: 00:00:00,1976-06-23 00:00:00,,,2014-08-17 15:12:53
436398,310,8,ישיבת מליאה בתאריך 28/06/1976 בשעה: 00:00:00,1976-06-28 00:00:00,,,2014-08-17 15:12:53
436399,311,8,ישיבת מליאה בתאריך 29/06/1976 בשעה: 00:00:00,1976-06-29 00:00:00,,,2014-08-17 15:12:53
436400,312,8,ישיבת מליאה בתאריך 30/06/1976 בשעה: 00:00:00,1976-06-30 00:00:00,,,2014-08-17 15:12:53
436401,314,8,ישיבת מליאה בתאריך 05/07/1976 בשעה: 00:00:00,1976-07-05 00:00:00,,,2014-08-17 15:12:51
436402,315,8,ישיבת מליאה בתאריך 06/07/1976 בשעה: 00:00:00,1976-07-06 00:00:00,,,2014-08-17 15:12:51
436403,317,8,ישיבת מליאה בתאריך 12/07/1976 בשעה: 00:00:00,1976-07-12 00:00:00,,,2014-08-17 15:12:53
436404,318,8,ישיבת מליאה בתאריך 13/07/1976 בשעה: 00:00:00,1976-07-13 00:00:00,,,2014-08-17 15:12:53
436405,319,8,ישיבת מליאה בתאריך 14/07/1976 בשעה: 00:00:00,1976-07-14 00:00:00,,,2014-08-17 15:12:53
436406,320,8,ישיבת מליאה בתאריך 19/07/1976 בשעה: 00:00:00,1976-07-19 00:00:00,,,2014-08-17 15:12:51
436407,321,8,ישיבת מליאה בתאריך 20/07/1976 בשעה: 00:00:00,1976-07-20 00:00:00,,,2014-08-17 15:12:53
436408,322,8,ישיבת מליאה בתאריך 21/07/1976 בשעה: 00:00:00,1976-07-21 00:00:00,,,2014-08-17 15:12:53
436409,344,8,ישיבת מליאה בתאריך 15/11/1976 בשעה: 00:00:00,1976-11-15 00:00:00,,,2014-08-17 15:12:51
436410,345,8,ישיבת מליאה בתאריך 16/11/1976 בשעה: 00:00:00,1976-11-16 00:00:00,,,2014-08-17 15:12:53
436411,347,8,ישיבת מליאה בתאריך 22/11/1976 בשעה: 00:00:00,1976-11-22 00:00:00,,,2014-08-17 15:12:51
436412,348,8,ישיבת מליאה בתאריך 23/11/1976 בשעה: 00:00:00,1976-11-23 00:00:00,,,2014-08-17 15:12:53
436413,349,8,ישיבת מליאה בתאריך 24/11/1976 בשעה: 00:00:00,1976-11-24 00:00:00,,,2014-08-17 15:12:53
436414,350,8,ישיבת מליאה בתאריך 29/11/1976 בשעה: 00:00:00,1976-11-29 00:00:00,,,2014-08-17 15:12:53
436415,351,8,ישיבת מליאה בתאריך 30/11/1976 בשעה: 00:00:00,1976-11-30 00:00:00,,,2014-08-17 15:12:53
436416,353,8,ישיבת מליאה בתאריך 06/12/1976 בשעה: 00:00:00,1976-12-06 00:00:00,,,2014-08-17 15:12:51
436417,354,8,ישיבת מליאה בתאריך 07/12/1976 בשעה: 00:00:00,1976-12-07 00:00:00,,,2014-08-17 15:12:53
436418,355,8,ישיבת מליאה בתאריך 08/12/1976 בשעה: 00:00:00,1976-12-08 00:00:00,,,2014-08-17 15:12:53
436419,356,8,ישיבת מליאה בתאריך 13/12/1976 בשעה: 00:00:00,1976-12-13 00:00:00,,,2014-08-17 15:12:51
436420,357,8,ישיבת מליאה בתאריך 14/12/1976 בשעה: 00:00:00,1976-12-14 00:00:00,,,2014-08-17 15:12:53
436421,358,8,ישיבת מליאה בתאריך 15/12/1976 בשעה: 00:00:00,1976-12-15 00:00:00,,,2014-08-17 15:12:53
436422,359,8,ישיבת מליאה בתאריך 20/12/1976 בשעה: 00:00:00,1976-12-20 00:00:00,,,2014-08-17 15:12:53
436423,360,8,ישיבת מליאה בתאריך 21/12/1976 בשעה 16:03,1976-12-21 16:03:00,1976-12-21 19:49:00,,2020-09-30 08:42:03
436424,361,8,ישיבת מליאה בתאריך 22/12/1976 בשעה: 00:00:00,1976-12-22 00:00:00,,,2014-08-17 15:12:51
